seed,episode,split,method,true_mass,true_friction,distance_gain,angle_bias,initial_distance,chosen_action,success,final_distance,violation,energy,oracle_energy,energy_regret,ablation
3,2,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3634,5,0.0000,0.1042,1.0000,0.4195,0.1168,0.3028,False
3,2,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3634,5,0.0000,0.1042,1.0000,0.4195,0.1168,0.3028,False
3,2,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3634,8,0.0000,0.1432,0.0000,0.1553,0.1168,0.0385,False
3,2,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3634,6,0.0000,0.1047,0.0000,0.1168,0.1168,0.0000,False
3,3,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3648,11,0.0000,0.2980,0.0000,0.3133,0.0589,0.2545,False
3,3,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3648,10,0.0000,0.1746,0.0000,0.1867,0.0589,0.1278,False
3,3,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3648,10,0.0000,0.1746,0.0000,0.1867,0.0589,0.1278,False
3,3,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3648,10,0.0000,0.1746,0.0000,0.1867,0.0589,0.1278,False
3,3,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3648,10,0.0000,0.1746,0.0000,0.1867,0.0589,0.1278,False
3,3,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3648,10,0.0000,0.1746,0.0000,0.1867,0.0589,0.1278,False
3,3,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3648,6,1.0000,0.0467,0.0000,0.0589,0.0589,0.0000,False
3,4,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3347,7,0.0000,0.1443,0.0000,0.1587,0.1193,0.0393,False
3,4,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3347,10,0.0000,0.1725,0.0000,0.1839,0.1193,0.0646,False
3,4,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3347,10,0.0000,0.1725,0.0000,0.1839,0.1193,0.0646,False
3,4,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3347,10,0.0000,0.1725,0.0000,0.1839,0.1193,0.0646,False
3,4,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3347,10,0.0000,0.1725,0.0000,0.1839,0.1193,0.0646,False
3,4,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3347,10,0.0000,0.1725,0.0000,0.1839,0.1193,0.0646,False
3,4,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3347,8,0.0000,0.1079,0.0000,0.1193,0.1193,0.0000,False
3,5,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3419,10,0.0000,0.1041,1.0000,0.4157,0.0826,0.3331,False
3,5,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3419,6,1.0000,0.0710,0.0000,0.0826,0.0826,0.0000,False
3,5,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3419,6,1.0000,0.0710,0.0000,0.0826,0.0826,0.0000,False
3,5,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3419,6,1.0000,0.0710,0.0000,0.0826,0.0826,0.0000,False
3,5,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3419,6,1.0000,0.0710,0.0000,0.0826,0.0826,0.0000,False
3,5,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3419,6,1.0000,0.0710,0.0000,0.0826,0.0826,0.0000,False
3,5,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3419,6,1.0000,0.0710,0.0000,0.0826,0.0826,0.0000,False
3,6,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.4267,10,0.0000,0.2072,0.0000,0.2207,0.0185,0.2023,False
3,6,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.4267,6,1.0000,0.0514,0.0000,0.0650,0.0185,0.0465,False
3,6,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.4267,6,1.0000,0.0514,0.0000,0.0650,0.0185,0.0465,False
3,6,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.4267,6,1.0000,0.0514,0.0000,0.0650,0.0185,0.0465,False
3,6,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.4267,6,1.0000,0.0514,0.0000,0.0650,0.0185,0.0465,False
3,6,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.4267,6,1.0000,0.0514,0.0000,0.0650,0.0185,0.0465,False
3,6,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.4267,4,1.0000,0.0049,0.0000,0.0185,0.0185,0.0000,False
3,7,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3039,1,0.0000,0.1779,0.0000,0.1913,0.1756,0.0157,False
3,7,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3039,0,0.0000,0.1648,0.0000,0.1756,0.1756,0.0000,False
3,7,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3039,0,0.0000,0.1648,0.0000,0.1756,0.1756,0.0000,False
3,7,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3039,0,0.0000,0.1648,0.0000,0.1756,0.1756,0.0000,False
3,7,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3039,0,0.0000,0.1648,0.0000,0.1756,0.1756,0.0000,False
3,7,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3039,0,0.0000,0.1648,0.0000,0.1756,0.1756,0.0000,False
3,7,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3039,0,0.0000,0.1648,0.0000,0.1756,0.1756,0.0000,False
3,8,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3393,12,0.0000,0.3234,0.0000,0.3350,0.2155,0.1195,False
3,8,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3393,10,0.0000,0.2040,0.0000,0.2155,0.2155,0.0000,False
3,8,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3393,10,0.0000,0.2040,0.0000,0.2155,0.2155,0.0000,False
3,8,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3393,10,0.0000,0.2040,0.0000,0.2155,0.2155,0.0000,False
3,8,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3393,10,0.0000,0.2040,0.0000,0.2155,0.2155,0.0000,False
3,8,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3393,10,0.0000,0.2040,0.0000,0.2155,0.2155,0.0000,False
3,8,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3393,10,0.0000,0.2040,0.0000,0.2155,0.2155,0.0000,False
3,9,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.4019,2,0.0000,0.1432,0.0000,0.1561,0.0865,0.0697,False
3,9,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.4019,4,1.0000,0.0735,0.0000,0.0865,0.0865,0.0000,False
3,9,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.4019,4,1.0000,0.0735,0.0000,0.0865,0.0865,0.0000,False
3,9,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.4019,4,1.0000,0.0735,0.0000,0.0865,0.0865,0.0000,False
3,9,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.4019,4,1.0000,0.0735,0.0000,0.0865,0.0865,0.0000,False
3,9,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.4019,4,1.0000,0.0735,0.0000,0.0865,0.0865,0.0000,False
3,9,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.4019,4,1.0000,0.0735,0.0000,0.0865,0.0865,0.0000,False
3,10,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3978,6,0.0000,0.1083,1.0000,0.4211,0.1760,0.2452,False
3,10,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3978,6,0.0000,0.1083,1.0000,0.4211,0.1760,0.2452,False
3,10,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3978,4,0.0000,0.0081,1.0000,0.3210,0.1760,0.1450,False
3,10,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3978,6,0.0000,0.1083,1.0000,0.4211,0.1760,0.2452,False
3,10,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3978,6,0.0000,0.1083,1.0000,0.4211,0.1760,0.2452,False
3,10,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3978,6,0.0000,0.1083,1.0000,0.4211,0.1760,0.2452,False
3,10,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3978,2,0.0000,0.1631,0.0000,0.1760,0.1760,0.0000,False
3,11,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3754,8,0.0000,0.1156,0.0000,0.1279,0.0708,0.0571,False
3,11,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3754,8,0.0000,0.1156,0.0000,0.1279,0.0708,0.0571,False
3,11,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3754,8,0.0000,0.1156,0.0000,0.1279,0.0708,0.0571,False
3,11,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3754,4,0.0000,0.1409,1.0000,0.4532,0.0708,0.3824,False
3,11,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3754,8,0.0000,0.1156,0.0000,0.1279,0.0708,0.0571,False
3,11,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3754,8,0.0000,0.1156,0.0000,0.1279,0.0708,0.0571,False
3,11,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3754,6,1.0000,0.0585,0.0000,0.0708,0.0708,0.0000,False
3,12,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3596,6,0.0000,0.0762,1.0000,0.3882,0.1075,0.2807,False
3,12,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3596,2,0.0000,0.0955,0.0000,0.1075,0.1075,0.0000,False
3,12,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3596,2,0.0000,0.0955,0.0000,0.1075,0.1075,0.0000,False
3,12,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3596,3,0.0000,0.0895,1.0000,0.4047,0.1075,0.2972,False
3,12,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3596,2,0.0000,0.0955,0.0000,0.1075,0.1075,0.0000,False
3,12,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3596,2,0.0000,0.0955,0.0000,0.1075,0.1075,0.0000,False
3,12,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3596,2,0.0000,0.0955,0.0000,0.1075,0.1075,0.0000,False
3,13,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.4123,4,0.0000,0.0897,1.0000,0.4029,0.0963,0.3066,False
3,13,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.4123,10,0.0000,0.2278,0.0000,0.2410,0.0963,0.1447,False
3,13,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.4123,10,0.0000,0.2278,0.0000,0.2410,0.0963,0.1447,False
3,13,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.4123,8,0.0000,0.0831,0.0000,0.0963,0.0963,0.0000,False
3,13,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.4123,10,0.0000,0.2278,0.0000,0.2410,0.0963,0.1447,False
3,13,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.4123,10,0.0000,0.2278,0.0000,0.2410,0.0963,0.1447,False
3,13,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.4123,8,0.0000,0.0831,0.0000,0.0963,0.0963,0.0000,False
3,14,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3357,5,0.0000,0.0746,1.0000,0.3891,0.1539,0.2352,False
3,14,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3357,2,0.0000,0.1424,0.0000,0.1539,0.1539,0.0000,False
3,14,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3357,2,0.0000,0.1424,0.0000,0.1539,0.1539,0.0000,False
3,14,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3357,6,0.0000,0.0642,1.0000,0.3757,0.1539,0.2218,False
3,14,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3357,2,0.0000,0.1424,0.0000,0.1539,0.1539,0.0000,False
3,14,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3357,2,0.0000,0.1424,0.0000,0.1539,0.1539,0.0000,False
3,14,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3357,2,0.0000,0.1424,0.0000,0.1539,0.1539,0.0000,False
3,15,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3794,6,0.0000,0.1349,1.0000,0.4473,0.1219,0.3254,False
3,15,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3794,10,0.0000,0.2225,0.0000,0.2350,0.1219,0.1131,False
3,15,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3794,10,0.0000,0.2225,0.0000,0.2350,0.1219,0.1131,False
3,15,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3794,10,0.0000,0.2225,0.0000,0.2350,0.1219,0.1131,False
3,15,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3794,10,0.0000,0.2225,0.0000,0.2350,0.1219,0.1131,False
3,15,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3794,10,0.0000,0.2225,0.0000,0.2350,0.1219,0.1131,False
3,15,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3794,8,0.0000,0.1095,0.0000,0.1219,0.1219,0.0000,False
3,16,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.4249,6,0.0000,0.1312,1.0000,0.4447,0.1296,0.3151,False
3,16,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.4249,4,0.0000,0.0686,1.0000,0.3821,0.1296,0.2525,False
3,16,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.4249,4,0.0000,0.0686,1.0000,0.3821,0.1296,0.2525,False
3,16,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.4249,2,0.0000,0.1161,0.0000,0.1296,0.1296,0.0000,False
3,16,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.4249,2,0.0000,0.1161,0.0000,0.1296,0.1296,0.0000,False
3,16,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.4249,2,0.0000,0.1161,0.0000,0.1296,0.1296,0.0000,False
3,16,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.4249,2,0.0000,0.1161,0.0000,0.1296,0.1296,0.0000,False
3,17,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3449,4,0.0000,0.1816,1.0000,0.4933,0.1383,0.3550,False
3,17,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3449,10,0.0000,0.2029,0.0000,0.2145,0.1383,0.0762,False
3,17,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3449,10,0.0000,0.2029,0.0000,0.2145,0.1383,0.0762,False
3,17,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3449,10,0.0000,0.2029,0.0000,0.2145,0.1383,0.0762,False
3,17,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3449,10,0.0000,0.2029,0.0000,0.2145,0.1383,0.0762,False
3,17,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3449,10,0.0000,0.2029,0.0000,0.2145,0.1383,0.0762,False
3,17,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3449,8,0.0000,0.1266,0.0000,0.1383,0.1383,0.0000,False
3,18,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.2976,0,0.0000,0.2458,1.0000,0.5564,0.1161,0.4403,False
3,18,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.2976,8,0.0000,0.1210,0.0000,0.1316,0.1161,0.0154,False
3,18,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.2976,8,0.0000,0.1210,0.0000,0.1316,0.1161,0.0154,False
3,18,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.2976,8,0.0000,0.1210,0.0000,0.1316,0.1161,0.0154,False
3,18,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.2976,8,0.0000,0.1210,0.0000,0.1316,0.1161,0.0154,False
3,18,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.2976,8,0.0000,0.1210,0.0000,0.1316,0.1161,0.0154,False
3,18,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.2976,6,0.0000,0.1056,0.0000,0.1161,0.1161,0.0000,False
3,19,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.2876,5,0.0000,0.0573,1.0000,0.3702,0.1670,0.2032,False
3,19,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.2876,2,0.0000,0.1616,0.0000,0.1720,0.1670,0.0050,False
3,19,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.2876,2,0.0000,0.1616,0.0000,0.1720,0.1670,0.0050,False
3,19,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.2876,2,0.0000,0.1616,0.0000,0.1720,0.1670,0.0050,False
3,19,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.2876,2,0.0000,0.1616,0.0000,0.1720,0.1670,0.0050,False
3,19,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.2876,2,0.0000,0.1616,0.0000,0.1720,0.1670,0.0050,False
3,19,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.2876,0,0.0000,0.1566,0.0000,0.1670,0.1670,0.0000,False
3,20,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3262,10,0.0000,0.1622,1.0000,0.4735,0.1599,0.3136,False
3,20,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3262,4,0.0000,0.0676,1.0000,0.3788,0.1599,0.2189,False
3,20,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3262,4,0.0000,0.0676,1.0000,0.3788,0.1599,0.2189,False
3,20,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3262,4,0.0000,0.0676,1.0000,0.3788,0.1599,0.2189,False
3,20,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3262,4,0.0000,0.0676,1.0000,0.3788,0.1599,0.2189,False
3,20,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3262,0,0.0000,0.1897,0.0000,0.2009,0.1599,0.0410,False
3,20,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3262,2,0.0000,0.1487,0.0000,0.1599,0.1599,0.0000,False
3,21,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3106,10,0.0000,0.1922,0.0000,0.2031,0.0763,0.1268,False
3,21,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3106,8,0.0000,0.1156,0.0000,0.1265,0.0763,0.0502,False
3,21,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3106,8,0.0000,0.1156,0.0000,0.1265,0.0763,0.0502,False
3,21,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3106,6,1.0000,0.0655,0.0000,0.0763,0.0763,0.0000,False
3,21,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3106,8,0.0000,0.1156,0.0000,0.1265,0.0763,0.0502,False
3,21,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3106,8,0.0000,0.1156,0.0000,0.1265,0.0763,0.0502,False
3,21,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3106,6,1.0000,0.0655,0.0000,0.0763,0.0763,0.0000,False
3,22,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3498,3,0.0000,0.0560,1.0000,0.3709,0.0568,0.3141,False
3,22,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3498,4,1.0000,0.0450,0.0000,0.0568,0.0568,0.0000,False
3,22,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3498,6,0.0000,0.0783,0.0000,0.0900,0.0568,0.0332,False
3,22,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3498,2,0.0000,0.1133,1.0000,0.4251,0.0568,0.3683,False
3,22,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3498,4,1.0000,0.0450,0.0000,0.0568,0.0568,0.0000,False
3,22,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3498,8,0.0000,0.1103,0.0000,0.1221,0.0568,0.0653,False
3,22,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3498,4,1.0000,0.0450,0.0000,0.0568,0.0568,0.0000,False
3,23,high_friction_shift,random_candidate,0.1210,0.9917,0.9812,-0.0115,0.3891,12,0.0000,0.3548,0.0000,0.3675,0.1142,0.2533,False
3,23,high_friction_shift,nominal_mpc,0.1210,0.9917,0.9812,-0.0115,0.3891,10,0.0000,0.2382,0.0000,0.2509,0.1142,0.1367,False
3,23,high_friction_shift,robust_worst_case_mpc,0.1210,0.9917,0.9812,-0.0115,0.3891,10,0.0000,0.2382,0.0000,0.2509,0.1142,0.1367,False
3,23,high_friction_shift,last_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3891,10,0.0000,0.2382,0.0000,0.2509,0.1142,0.1367,False
3,23,high_friction_shift,global_average_repair,0.1210,0.9917,0.9812,-0.0115,0.3891,10,0.0000,0.2382,0.0000,0.2509,0.1142,0.1367,False
3,23,high_friction_shift,embodied_repair_memory,0.1210,0.9917,0.9812,-0.0115,0.3891,10,0.0000,0.2382,0.0000,0.2509,0.1142,0.1367,False
3,23,high_friction_shift,oracle_hidden_deployment,0.1210,0.9917,0.9812,-0.0115,0.3891,8,0.0000,0.1015,0.0000,0.1142,0.1142,0.0000,False
4,0,high_friction_shift,random_candidate,0.1206,1.3475,0.9842,0.0184,0.3223,0,0.0000,0.2662,1.0000,0.5773,0.0559,0.5214,False
4,0,high_friction_shift,nominal_mpc,0.1206,1.3475,0.9842,0.0184,0.3223,8,0.0000,0.0885,0.0000,0.0996,0.0559,0.0437,False
4,0,high_friction_shift,robust_worst_case_mpc,0.1206,1.3475,0.9842,0.0184,0.3223,8,0.0000,0.0885,0.0000,0.0996,0.0559,0.0437,False
4,0,high_friction_shift,last_repair_memory,0.1206,1.3475,0.9842,0.0184,0.3223,8,0.0000,0.0885,0.0000,0.0996,0.0559,0.0437,False
4,0,high_friction_shift,global_average_repair,0.1206,1.3475,0.9842,0.0184,0.3223,8,0.0000,0.0885,0.0000,0.0996,0.0559,0.0437,False
4,0,high_friction_shift,embodied_repair_memory,0.1206,1.3475,0.9842,0.0184,0.3223,8,0.0000,0.0885,0.0000,0.0996,0.0559,0.0437,False
4,0,high_friction_shift,oracle_hidden_deployment,0.1206,1.3475,0.9842,0.0184,0.3223,6,1.0000,0.0448,0.0000,0.0559,0.0559,0.0000,False
4,1,high_friction_shift,random_candidate,0.1206,1.3475,0.9842,0.0184,0.3170,3,0.0000,0.1332,1.0000,0.4471,0.0780,0.3691,False
4,1,high_friction_shift,nominal_mpc,0.1206,1.3475,0.9842,0.0184,0.3170,6,1.0000,0.0670,0.0000,0.0780,0.0780,0.0000,False
4,1,high_friction_shift,robust_worst_case_mpc,0.1206,1.3475,0.9842,0.0184,0.3170,6,1.0000,0.0670,0.0000,0.0780,0.0780,0.0000,False
4,1,high_friction_shift,last_repair_memory,0.1206,1.3475,0.9842,0.0184,0.3170,6,1.0000,0.0670,0.0000,0.0780,0.0780,0.0000,False
4,1,high_friction_shift,global_average_repair,0.1206,1.3475,0.9842,0.0184,0.3170,6,1.0000,0.0670,0.0000,0.0780,0.0780,0.0000,False
4,1,high_friction_shift,embodied_repair_memory,0.1206,1.3475,0.9842,0.0184,0.3170,6,1.0000,0.0670,0.0000,0.0780,0.0780,0.0000,False
4,1,high_friction_shift,oracle_hidden_deployment,0.1206,1.3475,0.9842,0.0184,0.3170,6,1.0000,0.0670,0.0000,0.0780,0.0780,0.0000,False
4,2,high_friction_shift,random_candidate,0.1206,1.3475,0.9842,0.0184,0.3997,7,0.0000,0.1908,1.0000,0.5073,0.1332,0.3742,False
4,2,high_friction_shift,nominal_mpc,0.1206,1.3475,0.9842,0.0184,0.3997,10,0.0000,0.1436,0.0000,0.1566,0.1332,0.0234,False
4,2,high_friction_shift,robust_worst_case_mpc,0.1206,1.3475,0.9842,0.0184,0.3997,10,0.0000,0.1436,0.0000,0.1566,0.1332,0.0234,False
4,2,high_friction_shift,last_repair_memory,0.1206,1.3475,0.9842,0.0184,0.3997,10,0.0000,0.1436,0.0000,0.1566,0.1332,0.0234,False
4,2,high_friction_shift,global_average_repair,0.1206,1.3475,0.9842,0.0184,0.3997,10,0.0000,0.1436,0.0000,0.1566,0.1332,0.0234,False
4,2,high_friction_shift,embodied_repair_memory,0.1206,1.3475,0.9842,0.0184,0.3997,10,0.0000,0.1436,0.0000,0.1566,0.1332,0.0234,False
4,2,high_friction_shift,oracle_hidden_deployment,0.1206,1.3475,0.9842,0.0184,0.3997,8,0.0000,0.1202,0.0000,0.1332,0.1332,0.0000,False
